Frame,Red channel,Green channel,Blue Channel,Red_back,Green_back,Blue_back,Pressure
frame685,157.6635944700461,157.69124423963135,144.64976958525347,210.23502304147465,209.21658986175115,206.27649769585253,-0.027478755
frame686,157.74193548387098,157.76036866359448,144.73271889400922,211.28571428571428,210.51612903225808,207.32718894009216,-0.027156383
frame687,157.6635944700461,157.69124423963135,144.64976958525347,210.3732718894009,209.1336405529954,206.0552995391705,-0.027513474
frame688,157.79723502304148,157.89861751152074,146.04147465437788,211.26728110599078,210.49769585253455,207.30875576036865,-0.02851519
frame689,157.6036866359447,157.71428571428572,145.70967741935485,210.2995391705069,209.06912442396313,205.99078341013825,-0.028587967
frame690,157.72811059907835,157.8663594470046,146.08294930875576,211.7004608294931,210.49769585253455,207.30875576036865,-0.028600663
frame691,157.45622119815667,157.72811059907835,146.04608294930875,210.16129032258064,209.1520737327189,206.21198156682027,-0.028975636
frame692,157.61751152073734,157.8709677419355,146.3179723502304,211.7004608294931,210.49769585253455,207.30875576036865,-0.028989494
frame693,157.46543778801842,157.7373271889401,146.0552995391705,210.52073732718895,209.5115207373272,206.21198156682027,-0.029131919
frame694,157.61751152073734,157.8709677419355,146.3179723502304,211.8894009,210.44239631336404,207.49769585253455,-0.029139012
frame695,157.46543778801842,157.7373271889401,146.0552995391705,210.5299539170507,209.16129032258064,206.22119815668202,-0.02934432
frame696,157.61751152073734,157.8709677419355,146.3179723502304,211.8894009,210.87557603686636,207.49769585253455,-0.029203773
frame697,157.46543778801842,157.7373271889401,146.50230414746545,210.52073732718895,209.5115207373272,206.21198156682027,-0.029768854
frame698,157.05990783410138,157.31336405529953,146.06912442396313,211.8894009,210.87557603686636,207.49769585253455,-0.028452367
frame699,155.83410138248848,156.00460829493088,145.10138248847926,210.85714285714286,209.4884792626728,206.8847926267281,-0.026310205
frame700,155.50230414746545,154.73271889400922,141.5668202764977,212.6221198156682,211.6082949308756,208.64055299539172,-0.020547926
frame701,154.29032258064515,153.55760368663596,141.3179723502304,211.25806451612902,210.23502304147465,207.49308755760367,-0.019348681
frame702,153.43778801843317,152.6221198156682,139.4884792626728,212.6451612903226,211.19354838709677,208.65898617511522,-0.01951018
frame703,152.09677419354838,151.32718894009216,139.14285714285714,211.49769585253455,210.47465437788017,207.73271889400922,-0.023514628
frame704,151.1336405529954,149.34101382488478,137.2073732718894,213.2442396313364,211.76958525345623,209.2442396313364,-0.044060737
frame705,149.64976958525347,148.1520737327189,135.63133640552996,211.59907834101384,210.20276497695852,207.59907834101384,-0.082531005
frame706,148.66820276497697,147.24884792626727,134.8110599078341,215.8709677419355,214.41935483870967,211.89400921658986,-0.129032224
frame707,147.56221198156683,146.3364055299539,133.81566820276498,214.82027649769586,213.44239631336404,211.41935483870967,-0.134144783
frame741,158.18433179723502,157.82027649769586,145.36866359447004,198.66820276497697,197.02764976958525,194.66820276497697,-0.020070523
frame742,158.2442396313364,157.8847926267281,145.42396313364054,199.56221198156683,197.74654377880185,195.56221198156683,-0.027218401
frame743,158.19354838709677,157.06912442396313,145.8479262672811,200.7741935483871,198.7741935483871,196.7741935483871,-0.032904327
frame744,157.65898617511522,157.06451612903226,145.61751152073734,201.63594470046084,199.63594470046084,197.63594470046084,-0.031757534
frame745,157.32718894009216,157.08294930875576,145.77880184331798,200.7741935483871,198.7741935483871,196.7741935483871,-0.028185725
frame746,157.35944700460828,157.21198156682027,145.15668202764977,203.67741935483872,202.5483870967742,200.5483870967742,-0.027010262
frame747,157.1705069124424,157.1152073732719,145.30875576036865,207.19354838709677,206.21198156682027,203.5668202764977,-0.026378751
frame748,157.18433179723502,157.23963133640552,145.32718894009216,207.78341013824885,206.8479262672811,204.1889400921659,-0.026920706
frame749,157.36866359447004,157.35944700460828,145.55299539170508,205.95852534562212,205.10599078341014,202.4516129032258,-0.028697014
frame750,157.4147465437788,157.44239631336404,145.56221198156683,206.9631336,206.0921658986175,203.3548387096774,-0.029000252
frame751,157.0368664,157.35023041474653,145.54377880184333,203.4884792626728,202.68663594470047,199.3778801843318,-0.030545026
frame752,157.29032258064515,157.5115207373272,145.95391705069125,205.06451612903226,204.32718894009216,200.91705069124424,-0.030804396
frame753,157.28571428571428,157.46543778801842,144.99539170506912,203.67281105990784,202.71428571428572,199.3364055299539,-0.030837029
frame754,157.48387096774192,157.53917050691246,145.6082949308756,204.7926267281106,203.82488479262673,200.3732718894009,-0.0311625
frame755,157.5115207373272,157.5299539170507,144.5668202764977,204.69124423963135,204,200.71428571428572,-0.030243188
frame756,157.59907834101384,157.63133640552996,145.69585253456222,206.72811059907835,206.34101382488478,202.74654377880185,-0.030476719
frame757,157.61290322580646,157.6221198156682,144.64055299539172,206.32718894009216,205.9078341013825,202.3548387096774,-0.029635102
frame758,157.67281105990784,157.71428571428572,145.79723502304148,206.72811059907835,206.34101382488478,202.74654377880185,-0.030569762
frame759,157.6036866359447,157.63594470046084,144.7004608294931,206.70967741935485,205.6820276497696,202.75115207373273,-0.029560477
frame760,157.67281105990784,157.7004608294931,144.7557603686636,207.07834101382488,206.04147465437788,203.1152073732719,-0.029481709
frame761,157.58064516129033,157.61751152073734,144.69124423963135,206.8894009,205.86175115207374,202.91705069124424,-0.0294047
frame762,157.6451612903226,157.7004608294931,144.8110599078341,207.49769585253455,206.46082949308754,203.50230414746545,-0.029358059
frame763,157.3179723502304,157.69585253456222,144.1290322580645,205.93548387096774,204.35023041474653,201.9631336,-0.029266566
frame764,157.42396313364054,157.8294930875576,144.22119815668202,206.55299539170508,204.94009216589862,202.55299539170508,-0.029257625
frame765,157.4700460829493,157.6267281105991,144.3917050691244,205.93548387096774,204.35023041474653,201.9631336,-0.029605031
frame766,157.58064516129033,157.70967741935485,144.51612903225808,206.52073732718895,204.94009216589862,202.55299539170508,-0.02956003
frame767,157.4700460829493,157.6267281105991,144.3917050691244,210.0737327,209.17972350230414,206.0921658986175,-0.027699411
